Date,Product_ID,Product_Name,Category,Warehouse_ID,Warehouse_Location,Units_Sold,Stock_Available,Price,Promotion,Lead_Time_Days
2024-11-29,P002,Smartphone,Electronics,WH03,Bangalore,22,42,30000,0,4
2024-11-29,P003,Headphones,Electronics,WH01,Delhi,45,84,2500,0,4
2024-11-29,P003,Headphones,Electronics,WH02,Mumbai,47,113,2500,1,3
2024-11-29,P003,Headphones,Electronics,WH03,Bangalore,31,74,2500,0,3
2024-11-29,P004,Office Chair,Furniture,WH01,Delhi,11,20,8500,0,6
2024-11-29,P004,Office Chair,Furniture,WH02,Mumbai,12,20,8500,0,2
2024-11-29,P004,Office Chair,Furniture,WH03,Bangalore,13,26,8500,0,5
2024-11-29,P005,Desk,Furniture,WH01,Delhi,13,21,12000,0,7
2024-11-29,P005,Desk,Furniture,WH02,Mumbai,14,21,12000,1,6
2024-11-29,P005,Desk,Furniture,WH03,Bangalore,9,13,12000,0,7
2024-11-29,P006,Printer,Office Supplies,WH01,Delhi,17,30,15000,0,2
2024-11-29,P006,Printer,Office Supplies,WH02,Mumbai,14,27,15000,0,7
2024-11-29,P006,Printer,Office Supplies,WH03,Bangalore,11,27,15000,0,2
2024-11-29,P007,Notebook,Office Supplies,WH01,Delhi,66,106,120,0,7
2024-11-29,P007,Notebook,Office Supplies,WH02,Mumbai,68,142,120,1,3
2024-11-29,P007,Notebook,Office Supplies,WH03,Bangalore,56,131,120,0,3
2024-11-29,P008,Backpack,Accessories,WH01,Delhi,25,44,1800,0,2
2024-11-29,P008,Backpack,Accessories,WH02,Mumbai,28,37,1800,0,6
2024-11-29,P008,Backpack,Accessories,WH03,Bangalore,35,48,1800,0,6
2024-11-30,P001,Laptop,Electronics,WH01,Delhi,13,28,55000,0,4
2024-11-30,P001,Laptop,Electronics,WH02,Mumbai,20,47,55000,1,7
2024-11-30,P001,Laptop,Electronics,WH03,Bangalore,13,19,55000,1,6
2024-11-30,P002,Smartphone,Electronics,WH01,Delhi,24,47,30000,0,5
2024-11-30,P002,Smartphone,Electronics,WH02,Mumbai,31,49,30000,1,4
2024-11-30,P002,Smartphone,Electronics,WH03,Bangalore,21,32,30000,0,4
2024-11-30,P003,Headphones,Electronics,WH01,Delhi,31,75,2500,1,6
2024-11-30,P003,Headphones,Electronics,WH02,Mumbai,25,59,2500,0,5
2024-11-30,P003,Headphones,Electronics,WH03,Bangalore,28,54,2500,0,4
2024-11-30,P004,Office Chair,Furniture,WH01,Delhi,13,17,8500,0,4
2024-11-30,P004,Office Chair,Furniture,WH02,Mumbai,12,29,8500,0,7
2024-11-30,P004,Office Chair,Furniture,WH03,Bangalore,9,21,8500,0,5
2024-11-30,P005,Desk,Furniture,WH01,Delhi,13,24,12000,1,6
2024-11-30,P005,Desk,Furniture,WH02,Mumbai,9,16,12000,0,3
2024-11-30,P005,Desk,Furniture,WH03,Bangalore,9,17,12000,1,3
2024-11-30,P006,Printer,Office Supplies,WH01,Delhi,12,28,15000,0,7
2024-11-30,P006,Printer,Office Supplies,WH02,Mumbai,18,27,15000,1,2
2024-11-30,P006,Printer,Office Supplies,WH03,Bangalore,14,33,15000,1,3
2024-11-30,P007,Notebook,Office Supplies,WH01,Delhi,62,133,120,0,7
2024-11-30,P007,Notebook,Office Supplies,WH02,Mumbai,46,102,120,0,6
2024-11-30,P007,Notebook,Office Supplies,WH03,Bangalore,60,86,120,0,4
2024-11-30,P008,Backpack,Accessories,WH01,Delhi,28,59,1800,0,3
2024-11-30,P008,Backpack,Accessories,WH02,Mumbai,26,35,1800,0,7
2024-11-30,P008,Backpack,Accessories,WH03,Bangalore,27,35,1800,0,4
2024-12-01,P001,Laptop,Electronics,WH01,Delhi,19,46,55000,0,5
2024-12-01,P001,Laptop,Electronics,WH02,Mumbai,16,31,55000,0,2
2024-12-01,P001,Laptop,Electronics,WH03,Bangalore,15,23,55000,0,7
2024-12-01,P002,Smartphone,Electronics,WH01,Delhi,22,29,30000,0,5
2024-12-01,P002,Smartphone,Electronics,WH02,Mumbai,35,73,30000,1,3
2024-12-01,P002,Smartphone,Electronics,WH03,Bangalore,25,40,30000,1,6
2024-12-01,P003,Headphones,Electronics,WH01,Delhi,43,79,2500,0,3
2024-12-01,P003,Headphones,Electronics,WH02,Mumbai,43,62,2500,0,3
2024-12-01,P003,Headphones,Electronics,WH03,Bangalore,36,85,2500,0,7
2024-12-01,P004,Office Chair,Furniture,WH01,Delhi,12,29,8500,0,6
2024-12-01,P004,Office Chair,Furniture,WH02,Mumbai,11,20,8500,0,5
2024-12-01,P004,Office Chair,Furniture,WH03,Bangalore,12,21,8500,1,5
2024-12-01,P005,Desk,Furniture,WH01,Delhi,9,14,12000,0,4
2024-12-01,P005,Desk,Furniture,WH02,Mumbai,11,24,12000,0,2
2024-12-01,P005,Desk,Furniture,WH03,Bangalore,10,15,12000,0,6
2024-12-01,P006,Printer,Office Supplies,WH01,Delhi,15,24,15000,1,4
2024-12-01,P006,Printer,Office Supplies,WH02,Mumbai,13,22,15000,0,7
2024-12-01,P006,Printer,Office Supplies,WH03,Bangalore,11,22,15000,0,3
2024-12-01,P007,Notebook,Office Supplies,WH01,Delhi,63,121,120,0,2
2024-12-01,P007,Notebook,Office Supplies,WH02,Mumbai,61,93,120,0,7
2024-12-01,P007,Notebook,Office Supplies,WH03,Bangalore,66,143,120,0,2
2024-12-01,P008,Backpack,Accessories,WH01,Delhi,28,45,1800,0,4
2024-12-01,P008,Backpack,Accessories,WH02,Mumbai,32,75,1800,0,4
2024-12-01,P008,Backpack,Accessories,WH03,Bangalore,31,71,1800,0,7
2024-12-02,P001,Laptop,Electronics,WH01,Delhi,18,31,55000,0,3
2024-12-02,P001,Laptop,Electronics,WH02,Mumbai,15,37,55000,0,6
2024-12-02,P001,Laptop,Electronics,WH03,Bangalore,21,37,55000,1,3
2024-12-02,P002,Smartphone,Electronics,WH01,Delhi,38,87,30000,1,4
2024-12-02,P002,Smartphone,Electronics,WH02,Mumbai,26,46,30000,0,4
2024-12-02,P002,Smartphone,Electronics,WH03,Bangalore,23,55,30000,0,3
2024-12-02,P003,Headphones,Electronics,WH01,Delhi,41,55,2500,0,7
2024-12-02,P003,Headphones,Electronics,WH02,Mumbai,42,70,2500,0,6
2024-12-02,P003,Headphones,Electronics,WH03,Bangalore,38,74,2500,0,5
2024-12-02,P004,Office Chair,Furniture,WH01,Delhi,16,22,8500,0,5
2024-12-02,P004,Office Chair,Furniture,WH02,Mumbai,10,16,8500,0,3
2024-12-02,P004,Office Chair,Furniture,WH03,Bangalore,12,24,8500,0,7
2024-12-02,P005,Desk,Furniture,WH01,Delhi,13,20,12000,0,7
2024-12-02,P005,Desk,Furniture,WH02,Mumbai,12,28,12000,0,6
2024-12-02,P005,Desk,Furniture,WH03,Bangalore,11,14,12000,0,7
2024-12-02,P006,Printer,Office Supplies,WH01,Delhi,17,23,15000,0,4
2024-12-02,P006,Printer,Office Supplies,WH02,Mumbai,19,37,15000,1,6
2024-12-02,P006,Printer,Office Supplies,WH03,Bangalore,13,20,15000,0,6
2024-12-02,P007,Notebook,Office Supplies,WH01,Delhi,80,135,120,1,2
2024-12-02,P007,Notebook,Office Supplies,WH02,Mumbai,66,121,120,0,3
2024-12-02,P007,Notebook,Office Supplies,WH03,Bangalore,84,156,120,0,7
2024-12-02,P008,Backpack,Accessories,WH01,Delhi,36,63,1800,0,3
2024-12-02,P008,Backpack,Accessories,WH02,Mumbai,30,46,1800,0,2
2024-12-02,P008,Backpack,Accessories,WH03,Bangalore,39,51,1800,1,2
2024-12-03,P001,Laptop,Electronics,WH01,Delhi,18,30,55000,1,3
2024-12-03,P001,Laptop,Electronics,WH02,Mumbai,17,37,55000,0,6
2024-12-03,P001,Laptop,Electronics,WH03,Bangalore,15,25,55000,0,2
2024-12-03,P002,Smartphone,Electronics,WH01,Delhi,27,56,30000,0,5
2024-12-03,P002,Smartphone,Electronics,WH02,Mumbai,29,63,30000,0,7
2024-12-03,P002,Smartphone,Electronics,WH03,Bangalore,24,31,30000,0,4
2024-12-03,P003,Headphones,Electronics,WH01,Delhi,54,78,2500,1,2
2024-12-03,P003,Headphones,Electronics,WH02,Mumbai,34,64,2500,0,6
2024-12-03,P003,Headphones,Electronics,WH03,Bangalore,42,101,2500,0,3
2024-12-03,P004,Office Chair,Furniture,WH01,Delhi,12,17,8500,0,3
2024-12-03,P004,Office Chair,Furniture,WH02,Mumbai,13,18,8500,0,4
2024-12-03,P004,Office Chair,Furniture,WH03,Bangalore,13,23,8500,0,5
2024-12-03,P005,Desk,Furniture,WH01,Delhi,8,11,12000,0,6
2024-12-03,P005,Desk,Furniture,WH02,Mumbai,8,11,12000,0,3
2024-12-03,P005,Desk,Furniture,WH03,Bangalore,13,19,12000,1,2
2024-12-03,P006,Printer,Office Supplies,WH01,Delhi,16,33,15000,0,3
2024-12-03,P006,Printer,Office Supplies,WH02,Mumbai,15,21,15000,0,2
2024-12-03,P006,Printer,Office Supplies,WH03,Bangalore,15,24,15000,0,4
2024-12-03,P007,Notebook,Office Supplies,WH01,Delhi,58,141,120,0,2
2024-12-03,P007,Notebook,Office Supplies,WH02,Mumbai,84,163,120,0,2
2024-12-03,P007,Notebook,Office Supplies,WH03,Bangalore,75,157,120,1,5
2024-12-03,P008,Backpack,Accessories,WH01,Delhi,35,85,1800,0,4
2024-12-03,P008,Backpack,Accessories,WH02,Mumbai,26,55,1800,0,3
2024-12-03,P008,Backpack,Accessories,WH03,Bangalore,45,104,1800,1,7
2024-12-04,P001,Laptop,Electronics,WH01,Delhi,17,24,55000,0,3
2024-12-04,P001,Laptop,Electronics,WH02,Mumbai,17,24,55000,0,7
2024-12-04,P001,Laptop,Electronics,WH03,Bangalore,16,21,55000,0,5
2024-12-04,P002,Smartphone,Electronics,WH01,Delhi,28,64,30000,0,5
2024-12-04,P002,Smartphone,Electronics,WH02,Mumbai,31,43,30000,0,5
2024-12-04,P002,Smartphone,Electronics,WH03,Bangalore,22,40,30000,0,6
2024-12-04,P003,Headphones,Electronics,WH01,Delhi,45,109,2500,0,5
2024-12-04,P003,Headphones,Electronics,WH02,Mumbai,42,73,2500,0,4
2024-12-04,P003,Headphones,Electronics,WH03,Bangalore,35,72,2500,0,7
2024-12-04,P004,Office Chair,Furniture,WH01,Delhi,13,22,8500,0,4
2024-12-04,P004,Office Chair,Furniture,WH02,Mumbai,12,22,8500,0,6
2024-12-04,P004,Office Chair,Furniture,WH03,Bangalore,13,22,8500,0,7
2024-12-04,P005,Desk,Furniture,WH01,Delhi,12,23,12000,0,2
2024-12-04,P005,Desk,Furniture,WH02,Mumbai,13,30,12000,1,2
2024-12-04,P005,Desk,Furniture,WH03,Bangalore,9,22,12000,0,5
2024-12-04,P006,Printer,Office Supplies,WH01,Delhi,14,25,15000,0,4
2024-12-04,P006,Printer,Office Supplies,WH02,Mumbai,15,31,15000,0,2
2024-12-04,P006,Printer,Office Supplies,WH03,Bangalore,12,27,15000,0,3
2024-12-04,P007,Notebook,Office Supplies,WH01,Delhi,87,185,120,1,4
2024-12-04,P007,Notebook,Office Supplies,WH02,Mumbai,78,178,120,0,4
2024-12-04,P007,Notebook,Office Supplies,WH03,Bangalore,82,143,120,1,7
2024-12-04,P008,Backpack,Accessories,WH01,Delhi,39,80,1800,0,2
2024-12-04,P008,Backpack,Accessories,WH02,Mumbai,31,53,1800,1,4
2024-12-04,P008,Backpack,Accessories,WH03,Bangalore,31,49,1800,0,3
2024-12-05,P001,Laptop,Electronics,WH01,Delhi,19,45,55000,0,5
2024-12-05,P001,Laptop,Electronics,WH02,Mumbai,19,26,55000,1,4
2024-12-05,P001,Laptop,Electronics,WH03,Bangalore,23,38,55000,1,5
2024-12-05,P002,Smartphone,Electronics,WH01,Delhi,29,58,30000,0,7
2024-12-05,P002,Smartphone,Electronics,WH02,Mumbai,24,32,30000,0,3
2024-12-05,P002,Smartphone,Electronics,WH03,Bangalore,22,41,30000,0,7
2024-12-05,P003,Headphones,Electronics,WH01,Delhi,46,112,2500,0,7
2024-12-05,P003,Headphones,Electronics,WH02,Mumbai,48,99,2500,1,2
2024-12-05,P003,Headphones,Electronics,WH03,Bangalore,40,67,2500,0,4
2024-12-05,P004,Office Chair,Furniture,WH01,Delhi,13,18,8500,0,6
2024-12-05,P004,Office Chair,Furniture,WH02,Mumbai,12,29,8500,0,7
2024-12-05,P004,Office Chair,Furniture,WH03,Bangalore,12,29,8500,0,7
2024-12-05,P005,Desk,Furniture,WH01,Delhi,11,24,12000,0,6
2024-12-05,P005,Desk,Furniture,WH02,Mumbai,11,20,12000,0,7
2024-12-05,P005,Desk,Furniture,WH03,Bangalore,12,16,12000,0,4
2024-12-05,P006,Printer,Office Supplies,WH01,Delhi,16,23,15000,0,7
2024-12-05,P006,Printer,Office Supplies,WH02,Mumbai,15,30,15000,0,4
2024-12-05,P006,Printer,Office Supplies,WH03,Bangalore,12,25,15000,0,4
2024-12-05,P007,Notebook,Office Supplies,WH01,Delhi,77,127,120,0,2
2024-12-05,P007,Notebook,Office Supplies,WH02,Mumbai,69,156,120,0,5
2024-12-05,P007,Notebook,Office Supplies,WH03,Bangalore,74,184,120,0,7
2024-12-05,P008,Backpack,Accessories,WH01,Delhi,34,58,1800,0,7
2024-12-05,P008,Backpack,Accessories,WH02,Mumbai,38,87,1800,0,6
2024-12-05,P008,Backpack,Accessories,WH03,Bangalore,33,79,1800,0,7
2024-12-06,P001,Laptop,Electronics,WH01,Delhi,16,25,55000,0,7
2024-12-06,P001,Laptop,Electronics,WH02,Mumbai,15,28,55000,0,4
2024-12-06,P001,Laptop,Electronics,WH03,Bangalore,15,25,55000,0,2
2024-12-06,P002,Smartphone,Electronics,WH01,Delhi,24,34,30000,0,4
2024-12-06,P002,Smartphone,Electronics,WH02,Mumbai,29,67,30000,1,6
2024-12-06,P002,Smartphone,Electronics,WH03,Bangalore,17,35,30000,0,5
2024-12-06,P003,Headphones,Electronics,WH01,Delhi,50,94,2500,1,2
2024-12-06,P003,Headphones,Electronics,WH02,Mumbai,44,68,2500,0,5
2024-12-06,P003,Headphones,Electronics,WH03,Bangalore,31,58,2500,0,7
2024-12-06,P004,Office Chair,Furniture,WH01,Delhi,10,21,8500,0,4
2024-12-06,P004,Office Chair,Furniture,WH02,Mumbai,11,19,8500,0,5
2024-12-06,P004,Office Chair,Furniture,WH03,Bangalore,12,24,8500,0,4
2024-12-06,P005,Desk,Furniture,WH01,Delhi,10,21,12000,0,3
2024-12-06,P005,Desk,Furniture,WH02,Mumbai,11,24,12000,0,5
2024-12-06,P005,Desk,Furniture,WH03,Bangalore,13,17,12000,1,2
2024-12-06,P006,Printer,Office Supplies,WH01,Delhi,17,26,15000,0,5
2024-12-06,P006,Printer,Office Supplies,WH02,Mumbai,14,19,15000,0,5
2024-12-06,P006,Printer,Office Supplies,WH03,Bangalore,12,29,15000,0,2
2024-12-06,P007,Notebook,Office Supplies,WH01,Delhi,91,164,120,0,2
2024-12-06,P007,Notebook,Office Supplies,WH02,Mumbai,56,126,120,0,5
2024-12-06,P007,Notebook,Office Supplies,WH03,Bangalore,59,134,120,0,2
2024-12-06,P008,Backpack,Accessories,WH01,Delhi,38,72,1800,0,6
2024-12-06,P008,Backpack,Accessories,WH02,Mumbai,36,69,1800,0,3
2024-12-06,P008,Backpack,Accessories,WH03,Bangalore,29,61,1800,0,4
2024-12-07,P001,Laptop,Electronics,WH01,Delhi,14,29,55000,0,5
2024-12-07,P001,Laptop,Electronics,WH02,Mumbai,16,26,55000,0,6
2024-12-07,P001,Laptop,Electronics,WH03,Bangalore,11,16,55000,0,5
2024-12-07,P002,Smartphone,Electronics,WH01,Delhi,28,57,30000,0,4
2024-12-07,P002,Smartphone,Electronics,WH02,Mumbai,25,60,30000,0,3
2024-12-07,P002,Smartphone,Electronics,WH03,Bangalore,20,50,30000,0,2
2024-12-07,P003,Headphones,Electronics,WH01,Delhi,38,84,2500,0,2
2024-12-07,P003,Headphones,Electronics,WH02,Mumbai,35,58,2500,0,6
2024-12-07,P003,Headphones,Electronics,WH03,Bangalore,45,109,2500,1,7
2024-12-07,P004,Office Chair,Furniture,WH01,Delhi,14,30,8500,1,5
2024-12-07,P004,Office Chair,Furniture,WH02,Mumbai,9,13,8500,0,2
2024-12-07,P004,Office Chair,Furniture,WH03,Bangalore,11,17,8500,0,3
2024-12-07,P005,Desk,Furniture,WH01,Delhi,12,17,12000,0,5
2024-12-07,P005,Desk,Furniture,WH02,Mumbai,11,18,12000,1,2
2024-12-07,P005,Desk,Furniture,WH03,Bangalore,11,23,12000,0,2
2024-12-07,P006,Printer,Office Supplies,WH01,Delhi,15,20,15000,0,7
2024-12-07,P006,Printer,Office Supplies,WH02,Mumbai,14,30,15000,0,4
2024-12-07,P006,Printer,Office Supplies,WH03,Bangalore,13,28,15000,0,7
2024-12-07,P007,Notebook,Office Supplies,WH01,Delhi,69,101,120,0,5
2024-12-07,P007,Notebook,Office Supplies,WH02,Mumbai,67,119,120,0,4
2024-12-07,P007,Notebook,Office Supplies,WH03,Bangalore,59,88,120,0,6
2024-12-07,P008,Backpack,Accessories,WH01,Delhi,37,75,1800,1,2
2024-12-07,P008,Backpack,Accessories,WH02,Mumbai,35,86,1800,0,6
2024-12-07,P008,Backpack,Accessories,WH03,Bangalore,32,60,1800,0,4
2024-12-08,P001,Laptop,Electronics,WH01,Delhi,15,23,55000,0,3
2024-12-08,P001,Laptop,Electronics,WH02,Mumbai,13,25,55000,0,3
2024-12-08,P001,Laptop,Electronics,WH03,Bangalore,14,35,55000,0,6
2024-12-08,P002,Smartphone,Electronics,WH01,Delhi,29,66,30000,0,2
2024-12-08,P002,Smartphone,Electronics,WH02,Mumbai,24,42,30000,0,3
2024-12-08,P002,Smartphone,Electronics,WH03,Bangalore,24,49,30000,0,5
2024-12-08,P003,Headphones,Electronics,WH01,Delhi,55,109,2500,1,6
2024-12-08,P003,Headphones,Electronics,WH02,Mumbai,52,92,2500,1,3
2024-12-08,P003,Headphones,Electronics,WH03,Bangalore,36,54,2500,0,5
2024-12-08,P004,Office Chair,Furniture,WH01,Delhi,11,16,8500,0,7
2024-12-08,P004,Office Chair,Furniture,WH02,Mumbai,10,19,8500,0,5
2024-12-08,P004,Office Chair,Furniture,WH03,Bangalore,10,22,8500,0,2
2024-12-08,P005,Desk,Furniture,WH01,Delhi,9,21,12000,0,5
2024-12-08,P005,Desk,Furniture,WH02,Mumbai,10,17,12000,0,6
2024-12-08,P005,Desk,Furniture,WH03,Bangalore,9,14,12000,0,6
2024-12-08,P006,Printer,Office Supplies,WH01,Delhi,16,24,15000,0,4
2024-12-08,P006,Printer,Office Supplies,WH02,Mumbai,13,18,15000,0,3
2024-12-08,P006,Printer,Office Supplies,WH03,Bangalore,19,29,15000,1,4
2024-12-08,P007,Notebook,Office Supplies,WH01,Delhi,81,149,120,1,3
2024-12-08,P007,Notebook,Office Supplies,WH02,Mumbai,57,125,120,0,4
2024-12-08,P007,Notebook,Office Supplies,WH03,Bangalore,46,103,120,0,6
2024-12-08,P008,Backpack,Accessories,WH01,Delhi,34,55,1800,0,4
2024-12-08,P008,Backpack,Accessories,WH02,Mumbai,38,55,1800,0,2
2024-12-08,P008,Backpack,Accessories,WH03,Bangalore,27,67,1800,0,5
2024-12-09,P001,Laptop,Electronics,WH01,Delhi,23,38,55000,1,4
2024-12-09,P001,Laptop,Electronics,WH02,Mumbai,17,35,55000,0,5
2024-12-09,P001,Laptop,Electronics,WH03,Bangalore,15,32,55000,0,5
2024-12-09,P002,Smartphone,Electronics,WH01,Delhi,33,76,30000,0,4
2024-12-09,P002,Smartphone,Electronics,WH02,Mumbai,26,63,30000,0,3
2024-12-09,P002,Smartphone,Electronics,WH03,Bangalore,25,57,30000,0,3
2024-12-09,P003,Headphones,Electronics,WH01,Delhi,53,116,2500,1,6
2024-12-09,P003,Headphones,Electronics,WH02,Mumbai,34,71,2500,0,7
2024-12-09,P003,Headphones,Electronics,WH03,Bangalore,36,61,2500,0,4
2024-12-09,P004,Office Chair,Furniture,WH01,Delhi,19,37,8500,1,4
2024-12-09,P004,Office Chair,Furniture,WH02,Mumbai,11,24,8500,0,7
2024-12-09,P004,Office Chair,Furniture,WH03,Bangalore,10,21,8500,0,7
2024-12-09,P005,Desk,Furniture,WH01,Delhi,13,19,12000,0,6
2024-12-09,P005,Desk,Furniture,WH02,Mumbai,12,25,12000,0,3
2024-12-09,P005,Desk,Furniture,WH03,Bangalore,12,25,12000,0,7
2024-12-09,P006,Printer,Office Supplies,WH01,Delhi,19,31,15000,0,5
2024-12-09,P006,Printer,Office Supplies,WH02,Mumbai,14,29,15000,0,7
2024-12-09,P006,Printer,Office Supplies,WH03,Bangalore,14,25,15000,0,3
2024-12-09,P007,Notebook,Office Supplies,WH01,Delhi,68,137,120,0,7
2024-12-09,P007,Notebook,Office Supplies,WH02,Mumbai,60,125,120,0,7
2024-12-09,P007,Notebook,Office Supplies,WH03,Bangalore,55,129,120,0,4
2024-12-09,P008,Backpack,Accessories,WH01,Delhi,33,76,1800,0,4
2024-12-09,P008,Backpack,Accessories,WH02,Mumbai,31,70,1800,1,7
2024-12-09,P008,Backpack,Accessories,WH03,Bangalore,34,72,1800,0,4
2024-12-10,P001,Laptop,Electronics,WH01,Delhi,21,38,55000,0,2
2024-12-10,P001,Laptop,Electronics,WH02,Mumbai,15,24,55000,0,5
2024-12-10,P001,Laptop,Electronics,WH03,Bangalore,17,42,55000,1,2
2024-12-10,P002,Smartphone,Electronics,WH01,Delhi,25,33,30000,0,7
2024-12-10,P002,Smartphone,Electronics,WH02,Mumbai,26,50,30000,0,4
2024-12-10,P002,Smartphone,Electronics,WH03,Bangalore,29,68,30000,0,6
2024-12-10,P003,Headphones,Electronics,WH01,Delhi,40,55,2500,1,5
2024-12-10,P003,Headphones,Electronics,WH02,Mumbai,43,59,2500,0,4
2024-12-10,P003,Headphones,Electronics,WH03,Bangalore,37,87,2500,0,6
2024-12-10,P004,Office Chair,Furniture,WH01,Delhi,14,22,8500,0,5
2024-12-10,P004,Office Chair,Furniture,WH02,Mumbai,12,16,8500,0,2
2024-12-10,P004,Office Chair,Furniture,WH03,Bangalore,10,19,8500,0,4
2024-12-10,P005,Desk,Furniture,WH01,Delhi,11,18,12000,0,7
2024-12-10,P005,Desk,Furniture,WH02,Mumbai,10,22,12000,0,3
2024-12-10,P005,Desk,Furniture,WH03,Bangalore,9,12,12000,0,6
2024-12-10,P006,Printer,Office Supplies,WH01,Delhi,17,30,15000,1,3
2024-12-10,P006,Printer,Office Supplies,WH02,Mumbai,15,32,15000,0,2
2024-12-10,P006,Printer,Office Supplies,WH03,Bangalore,14,31,15000,0,3
2024-12-10,P007,Notebook,Office Supplies,WH01,Delhi,77,162,120,0,7
2024-12-10,P007,Notebook,Office Supplies,WH02,Mumbai,72,112,120,0,6
2024-12-10,P007,Notebook,Office Supplies,WH03,Bangalore,68,117,120,0,3
2024-12-10,P008,Backpack,Accessories,WH01,Delhi,32,78,1800,0,5
2024-12-10,P008,Backpack,Accessories,WH02,Mumbai,29,62,1800,0,3
2024-12-10,P008,Backpack,Accessories,WH03,Bangalore,30,41,1800,0,4
2024-12-11,P001,Laptop,Electronics,WH01,Delhi,15,21,55000,0,2
2024-12-11,P001,Laptop,Electronics,WH02,Mumbai,15,31,55000,0,3
2024-12-11,P001,Laptop,Electronics,WH03,Bangalore,15,20,55000,0,3
2024-12-11,P002,Smartphone,Electronics,WH01,Delhi,27,64,30000,0,5
2024-12-11,P002,Smartphone,Electronics,WH02,Mumbai,22,50,30000,0,3
2024-12-11,P002,Smartphone,Electronics,WH03,Bangalore,23,44,30000,0,2
2024-12-11,P003,Headphones,Electronics,WH01,Delhi,37,56,2500,0,6
2024-12-11,P003,Headphones,Electronics,WH02,Mumbai,51,118,2500,1,7
2024-12-11,P003,Headphones,Electronics,WH03,Bangalore,48,109,2500,1,4
2024-12-11,P004,Office Chair,Furniture,WH01,Delhi,12,18,8500,0,4
2024-12-11,P004,Office Chair,Furniture,WH02,Mumbai,11,21,8500,0,2
2024-12-11,P004,Office Chair,Furniture,WH03,Bangalore,13,19,8500,0,7
2024-12-11,P005,Desk,Furniture,WH01,Delhi,11,26,12000,0,4
2024-12-11,P005,Desk,Furniture,WH02,Mumbai,12,20,12000,1,6
2024-12-11,P005,Desk,Furniture,WH03,Bangalore,11,19,12000,0,2
2024-12-11,P006,Printer,Office Supplies,WH01,Delhi,12,18,15000,0,6
2024-12-11,P006,Printer,Office Supplies,WH02,Mumbai,17,23,15000,0,3
2024-12-11,P006,Printer,Office Supplies,WH03,Bangalore,16,21,15000,0,3
2024-12-11,P007,Notebook,Office Supplies,WH01,Delhi,81,193,120,0,2
2024-12-11,P007,Notebook,Office Supplies,WH02,Mumbai,79,186,120,0,7
2024-12-11,P007,Notebook,Office Supplies,WH03,Bangalore,80,135,120,0,7
2024-12-11,P008,Backpack,Accessories,WH01,Delhi,34,81,1800,0,3
2024-12-11,P008,Backpack,Accessories,WH02,Mumbai,19,38,1800,0,3
2024-12-11,P008,Backpack,Accessories,WH03,Bangalore,32,77,1800,1,3
2024-12-12,P001,Laptop,Electronics,WH01,Delhi,15,24,55000,0,2
2024-12-12,P001,Laptop,Electronics,WH02,Mumbai,19,41,55000,0,6
2024-12-12,P001,Laptop,Electronics,WH03,Bangalore,15,31,55000,0,5
2024-12-12,P002,Smartphone,Electronics,WH01,Delhi,28,56,30000,0,6
2024-12-12,P002,Smartphone,Electronics,WH02,Mumbai,31,75,30000,1,6
2024-12-12,P002,Smartphone,Electronics,WH03,Bangalore,26,43,30000,1,5
2024-12-12,P003,Headphones,Electronics,WH01,Delhi,52,123,2500,0,6
2024-12-12,P003,Headphones,Electronics,WH02,Mumbai,43,87,2500,0,6
2024-12-12,P003,Headphones,Electronics,WH03,Bangalore,42,74,2500,0,4
2024-12-12,P004,Office Chair,Furniture,WH01,Delhi,15,26,8500,0,7
2024-12-12,P004,Office Chair,Furniture,WH02,Mumbai,10,14,8500,0,3
2024-12-12,P004,Office Chair,Furniture,WH03,Bangalore,11,20,8500,0,7
2024-12-12,P005,Desk,Furniture,WH01,Delhi,16,26,12000,1,7
2024-12-12,P005,Desk,Furniture,WH02,Mumbai,14,22,12000,0,6
2024-12-12,P005,Desk,Furniture,WH03,Bangalore,11,20,12000,0,4
2024-12-12,P006,Printer,Office Supplies,WH01,Delhi,19,34,15000,1,7
2024-12-12,P006,Printer,Office Supplies,WH02,Mumbai,15,27,15000,0,6
2024-12-12,P006,Printer,Office Supplies,WH03,Bangalore,13,21,15000,0,3
2024-12-12,P007,Notebook,Office Supplies,WH01,Delhi,69,146,120,0,3
2024-12-12,P007,Notebook,Office Supplies,WH02,Mumbai,64,146,120,0,3
2024-12-12,P007,Notebook,Office Supplies,WH03,Bangalore,66,152,120,1,5
2024-12-12,P008,Backpack,Accessories,WH01,Delhi,29,45,1800,0,3
2024-12-12,P008,Backpack,Accessories,WH02,Mumbai,33,70,1800,1,4
2024-12-12,P008,Backpack,Accessories,WH03,Bangalore,36,89,1800,1,4
2024-12-13,P001,Laptop,Electronics,WH01,Delhi,19,45,55000,0,2
2024-12-13,P001,Laptop,Electronics,WH02,Mumbai,15,29,55000,0,5
2024-12-13,P001,Laptop,Electronics,WH03,Bangalore,22,47,55000,1,2
2024-12-13,P002,Smartphone,Electronics,WH01,Delhi,28,39,30000,0,2
2024-12-13,P002,Smartphone,Electronics,WH02,Mumbai,26,36,30000,0,5
2024-12-13,P002,Smartphone,Electronics,WH03,Bangalore,25,42,30000,0,6
2024-12-13,P003,Headphones,Electronics,WH01,Delhi,45,109,2500,0,5
2024-12-13,P003,Headphones,Electronics,WH02,Mumbai,43,62,2500,0,5
